Id,Point_Id,Date,Date_Previous,Direct,Estimate,Units,Cost,Batch,Standing_Charge,Standing_Charge_2,Other_Charge,VAT,Climate_Change_Levy,Climate_Change_Levy_Rate,M1_Present,M1_Previous,M1_Factor,M1_Units,M2_Present,M2_Previous,M2_Factor,M2_Units,M3_Present,M3_Previous,M3_Factor,M3_Units,M4_Present,M4_Previous,M4_Factor,M4_Units,Water_Factor,Water_Units,Water_Cost_Rate,Water_Cost,Sewerage_Factor,Sewerage_Units,Sewerage_Cost_Rate,Sewerage_Cost,Last_Update,Last_User,Rates,Rates_Cost_Rate,Rates_Cost,Trade_Effluent_Cost,Surface_Water_Cost,Environmental_Cost,Note,Date_Paid,Date_TaxPoint,Invoice_Number,Locked,Passed_To_Accounts,Status,EDI,SupplierName,Number,Standing_Charge_Rate,Standing_Charge_Rate_2,B1_Present,B1_Previous,B1_Factor,B1_Units,B2_Present,B2_Previous,B2_Factor,B2_Units,Trade_Effluent_Factor,Trade_Effluent_Units,Trade_Effluent_Cost_Rate,Rates_Road_Cost_Rate,Rates_Road_Cost,Highway_Cost,Volume_Cost,Invoice_Period,Standing_Charge_Period,Meter_Size_1,Meter_Size_1_Supply_Rate,Meter_Size_1_Waste_Rate,Meter_Size_2,Meter_Size_2_Supply_Rate,Meter_Size_2_Waste_Rate,Meter_Size_Supply,Meter_Size_Waste,Standing_Charge_Date,Standing_Charge_Date_Previous,Suspended_Solids,Chemical_Oxygen_Demand,Exclude_From_Reports,Savings_Estimated,Savings_Actual,Link_1,Checksum,Invoice_Received,Custom_1,Non_Vatable_Charges,Custom_Text_1,DisableCalculation,Tariff_Cost,Misc_Cost,M1_Read_Date,M1_Read_Code,M2_Read_Date,M2_Read_Code,M3_Read_Date,M3_Read_Code,M4_Read_Date,M4_Read_Code,B1_Read_Date,B1_Read_Code,B2_Read_Date,B2_Read_Code,Screen_Format,Record_Source
335,618,2018-03-08 00:00:00.000,2018-02-03 00:00:00.000,D,NULL,1,0,366,0,0,0,0,0,0,356,355,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-08 00:00:00.000,southamptonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-08 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-08 00:00:00.000,2018-02-03 00:00:00.000,0,0,0,0,0,,-1292232963,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
336,521,2018-03-08 00:00:00.000,2018-02-01 00:00:00.000,D,NULL,6,0,366,0,0,0,0,0,0,304,304,1,0,1637,1631,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-08 00:00:00.000,catfordshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-08 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-08 00:00:00.000,2018-02-01 00:00:00.000,0,0,0,0,0,,-494513522,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
337,586,2018-03-08 00:00:00.000,2018-02-08 00:00:00.000,D,NULL,3,0,366,0,0,0,0,0,0,921,918,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-08 00:00:00.000,loughboroughshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-08 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-08 00:00:00.000,2018-02-08 00:00:00.000,0,0,0,0,0,,-1840842539,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
338,571,2018-03-08 00:00:00.000,2018-02-09 00:00:00.000,D,NULL,70768,0,366,0,0,0,0,0,0,78570,7802,1,70768,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-08 00:00:00.000,ilfordshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-08 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-08 00:00:00.000,2018-02-09 00:00:00.000,0,0,0,0,0,,572194990,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
339,516,2018-03-09 00:00:00.000,2018-02-02 00:00:00.000,D,NULL,3212,0,366,0,0,0,0,0,0,42716,39504,1,3212,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-09 00:00:00.000,cambuslangshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-09 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-09 00:00:00.000,2018-02-02 00:00:00.000,0,0,0,0,0,,1327951464,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
340,618,2018-03-09 00:00:00.000,2018-03-08 00:00:00.000,D,NULL,0,0,366,0,0,0,0,0,0,356,356,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-09 00:00:00.000,southamptonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-09 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-09 00:00:00.000,2018-03-08 00:00:00.000,0,0,0,0,0,,-1150869202,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
341,523,2018-03-09 00:00:00.000,2018-01-31 00:00:00.000,D,NULL,3,0,366,0,0,0,0,0,0,1792,1789,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-09 00:00:00.000,cleveleysshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-09 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-09 00:00:00.000,2018-01-31 00:00:00.000,0,0,0,0,0,,861969571,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
342,558,2018-03-13 00:00:00.000,2018-02-14 00:00:00.000,D,NULL,158,0,366,0,0,0,0,0,0,14045,13887,1,158,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-13 00:00:00.000,hanleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-13 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-13 00:00:00.000,2018-02-14 00:00:00.000,0,0,0,0,0,,164624444,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
343,425,2018-03-15 00:00:00.000,2018-02-09 00:00:00.000,D,NULL,1,0,366,0,0,0,0,0,0,15634790,15634789,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-15 00:00:00.000,johnstoneshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-15 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-15 00:00:00.000,2018-02-09 00:00:00.000,0,0,0,0,0,,-1671895247,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
344,584,2018-03-15 00:00:00.000,2018-02-15 00:00:00.000,D,NULL,4,0,368,0,0,0,0,0,0,604,600,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-16 00:00:00.000,longeatonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-15 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-15 00:00:00.000,2018-02-15 00:00:00.000,0,0,0,0,0,,1830708710,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
345,666,2018-03-16 00:00:00.000,2018-02-14 00:00:00.000,D,NULL,2,0,368,0,0,0,0,0,0,2097,2095,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-16 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-16 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-16 00:00:00.000,2018-02-14 00:00:00.000,0,0,0,0,0,,910231565,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
346,667,2018-03-16 00:00:00.000,2018-02-15 00:00:00.000,D,NULL,5,0,368,0,0,0,0,0,0,2447,2442,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-16 00:00:00.000,westwickhamshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-03-16 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-03-16 00:00:00.000,2018-02-15 00:00:00.000,0,0,0,0,0,,1279711568,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
364,518,2018-04-10 00:00:00.000,2018-03-17 00:00:00.000,D,NULL,2,0,384,0,0,0,0,0,0,1526,1524,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-10 00:00:00.000,canveyislandshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-10 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-10 00:00:00.000,2018-03-17 00:00:00.000,0,0,0,0,0,,1617670644,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
365,416,2018-04-10 00:00:00.000,2018-02-07 00:00:00.000,D,NULL,-1033,0,384,0,0,0,0,0,0,14,1047,1,-1033,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-10 00:00:00.000,inverkeithingshop@satcol.org,0,0,0,0,0,0,"The reading on the water meter is showing 
00014 in black then 3 didgits in 713 in red",NULL,2018-04-10 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-10 00:00:00.000,2018-02-07 00:00:00.000,0,0,0,0,0,,-836285761,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
374,594,2018-04-13 00:00:00.000,2018-03-07 00:00:00.000,D,NULL,1,0,385,0,0,0,0,0,0,33,32,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-13 00:00:00.000,morecambeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-13 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-13 00:00:00.000,2018-03-07 00:00:00.000,0,0,0,0,0,,-2100087547,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
375,584,2018-04-16 00:00:00.000,2018-03-15 00:00:00.000,D,NULL,4,0,385,0,0,0,0,0,0,608,604,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-16 00:00:00.000,longeatonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-16 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-16 00:00:00.000,2018-03-15 00:00:00.000,0,0,0,0,0,,-1312822278,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
376,558,2018-04-16 00:00:00.000,2018-03-13 00:00:00.000,D,NULL,210,0,385,0,0,0,0,0,0,14255,14045,1,210,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-16 00:00:00.000,hanleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-16 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-16 00:00:00.000,2018-03-13 00:00:00.000,0,0,0,0,0,,390466537,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
379,622,2018-04-25 00:00:00.000,2018-03-24 00:00:00.000,D,NULL,4,0,390,0,0,0,0,0,0,413,409,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-25 00:00:00.000,redhillshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-25 00:00:00.000,2018-03-24 00:00:00.000,0,0,0,0,0,,-2001756981,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
380,674,2018-04-25 00:00:00.000,2018-03-23 00:00:00.000,D,NULL,2,0,390,0,0,0,0,0,0,331,329,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-25 00:00:00.000,wilmslowshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-25 00:00:00.000,2018-03-23 00:00:00.000,0,0,0,0,0,,-966786770,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
381,389,2018-04-25 00:00:00.000,2018-03-22 00:00:00.000,D,NULL,1,0,390,0,0,0,0,0,0,8,7,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-25 00:00:00.000,brechinshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-25 00:00:00.000,2018-03-22 00:00:00.000,0,0,0,0,0,,-11703669,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
382,554,2018-04-26 00:00:00.000,2018-03-24 00:00:00.000,D,NULL,-19907,0,390,0,0,0,0,0,0,203,20110,1,-19907,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-26 00:00:00.000,gosportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-26 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-26 00:00:00.000,2018-03-24 00:00:00.000,0,0,0,0,0,,-1323396413,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
383,392,2018-04-27 00:00:00.000,2018-01-24 00:00:00.000,D,NULL,5171,0,390,0,0,0,0,0,0,253971,248800,1,5171,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-27 00:00:00.000,edinburghforrestshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-27 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-27 00:00:00.000,2018-01-24 00:00:00.000,0,0,0,0,0,,284126247,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
385,429,2018-05-02 00:00:00.000,2018-04-05 00:00:00.000,D,NULL,0,0,404,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-02 00:00:00.000,glenrothesshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-02 00:00:00.000,2018-04-05 00:00:00.000,0,0,0,0,0,,701209843,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
386,596,2018-05-02 00:00:00.000,2018-04-04 00:00:00.000,D,NULL,11,0,404,0,0,0,0,0,0,571,560,1,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-02 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-02 00:00:00.000,2018-04-04 00:00:00.000,0,0,0,0,0,,-1013566874,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
377,666,2018-04-18 00:00:00.000,2018-03-16 00:00:00.000,D,NULL,2,0,387,0,0,0,0,0,0,2099,2097,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-18 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-18 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-18 00:00:00.000,2018-03-16 00:00:00.000,0,0,0,0,0,,-776136928,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
378,667,2018-04-18 00:00:00.000,2018-03-16 00:00:00.000,D,NULL,5,0,387,0,0,0,0,0,0,2452,2447,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-04-18 00:00:00.000,westwickhamshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-04-18 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-18 00:00:00.000,2018-03-16 00:00:00.000,0,0,0,0,0,,-939196673,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
384,546,2018-05-01 00:00:00.000,2018-04-02 00:00:00.000,D,NULL,856,0,404,0,0,0,0,0,0,20823,19967,1,856,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-01 00:00:00.000,ellesmereportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-01 00:00:00.000,2018-04-02 00:00:00.000,0,0,0,0,0,,1557409345,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
411,666,2018-05-15 00:00:00.000,2018-04-18 00:00:00.000,D,NULL,2,0,411,0,0,0,0,0,0,2101,2099,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-16 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-15 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-15 00:00:00.000,2018-04-18 00:00:00.000,0,0,0,0,0,,1243245287,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
412,584,2018-05-16 00:00:00.000,2018-04-16 00:00:00.000,D,NULL,5,0,411,0,0,0,0,0,0,613,608,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-16 00:00:00.000,longeatonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-16 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-16 00:00:00.000,2018-04-16 00:00:00.000,0,0,0,0,0,,740034461,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
413,518,2018-05-17 00:00:00.000,2018-04-10 00:00:00.000,D,NULL,3,0,411,0,0,0,0,0,0,1529,1526,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-17 00:00:00.000,canveyislandshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-17 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-17 00:00:00.000,2018-04-10 00:00:00.000,0,0,0,0,0,,507613300,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
414,667,2018-05-18 00:00:00.000,2018-04-18 00:00:00.000,D,NULL,4,0,411,0,0,0,0,0,0,2456,2452,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-18 00:00:00.000,westwickhamshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-18 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-18 00:00:00.000,2018-04-18 00:00:00.000,0,0,0,0,0,,-1534731674,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
415,622,2018-05-24 00:00:00.000,2018-04-25 00:00:00.000,D,NULL,5,0,413,0,0,0,0,0,0,418,413,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-24 00:00:00.000,redhillshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-24 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-24 00:00:00.000,2018-04-25 00:00:00.000,0,0,0,0,0,,-197328751,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
416,554,2018-05-25 00:00:00.000,2018-04-26 00:00:00.000,D,NULL,3,0,413,0,0,0,0,0,0,206,203,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-25 00:00:00.000,gosportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-25 00:00:00.000,2018-04-26 00:00:00.000,0,0,0,0,0,,2100893185,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
417,674,2018-05-25 00:00:00.000,2018-04-25 00:00:00.000,D,NULL,3,0,413,0,0,0,0,0,0,334,331,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-05-25 00:00:00.000,wilmslowshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-05-25 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-05-25 00:00:00.000,2018-04-25 00:00:00.000,0,0,0,0,0,,766071395,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
975,392,2019-09-05 00:00:00.000,2019-08-01 00:00:00.000,D,NULL,2021,0,784,0,0,0,0,0,0,284046,282025,1,2021,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2019-09-05 00:00:00.000,edinburghforrestshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2019-09-05 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-05 00:00:00.000,2019-08-01 00:00:00.000,0,0,0,0,0,,1446345725,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
419,414,2018-06-01 00:00:00.000,2018-05-02 00:00:00.000,D,NULL,238,0,426,0,0,0,0,0,0,2568,2330,1,238,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2018-06-01 00:00:00.000,largsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2018-06-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-06-01 00:00:00.000,2018-05-02 00:00:00.000,0,0,0,0,0,,-2050704266,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
